contrast_id,dataset,task,metric,first,second,seed,fold_id,window_length,a,b,delta
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,0,2,16,0.5899413660375246,0.5918543428525722,-0.0019129768150476512
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,0,3,16,0.2859090605963745,0.2919938884644767,-0.006084827868102216
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,0,4,16,0.1001368368260906,0.1264004222313502,-0.026263585405259596
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,1,0,16,0.0565459614968656,0.1967341298803539,-0.1401881683834883
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,1,1,16,0.1115037298782881,0.1086008719778042,0.0029028579004839045
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,1,2,16,0.1715696018021599,0.1368454336946194,0.034724168107540504
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,1,3,16,0.6505643187151332,0.6518811734385471,-0.0013168547234139183
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,1,4,16,0.3914540092107753,0.3778880775425957,0.013565931668179598
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,2,0,16,0.4958495583071866,0.5176152176644424,-0.02176565935725583
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,2,1,16,0.1709515661687565,0.0503211991434689,0.12063036702528761
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,2,2,16,0.5941756794007946,0.5890818797022025,0.0050937996985921385
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,2,3,16,0.1048327137546468,0.0944579288025889,0.010374784952057903
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,2,4,16,0.3279007143351571,0.1638117056662984,0.1640890086688587
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,3,0,16,0.1066772026866851,0.1409414593544807,-0.03426425666779562
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,3,1,16,0.5204568054043203,0.5449793322308716,-0.024522526826551316
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,3,2,16,0.1143096015761857,0.1418253552880551,-0.0275157537118694
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,3,3,16,0.6570674304911018,0.6479360920828857,0.009131338408216116
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,3,4,16,0.3050467167998437,0.2462359584674236,0.05881075833242008
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,4,0,16,0.3894883510117702,0.3274426536459363,0.06204569736583393
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,4,1,16,0.0818713450292397,0.081967213114754,-9.586808551428905e-05
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,4,2,16,0.1154870624048706,0.269677743221209,-0.1541906808163384
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,4,3,16,0.3194406742172129,0.3153549832775749,0.004085690939638009
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,4,4,16,0.2464093917821905,0.2673802538705086,-0.02097086208831811
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,5,0,16,0.1346856818780112,0.1036013813517513,0.031084300526259892
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,5,1,16,0.1537421361747568,0.1564977841657683,-0.002755647991011495
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,5,2,16,0.2717268359023881,0.1661216340495746,0.1056052018528135
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,5,3,16,0.4594852753715976,0.4335378302650851,0.025947445106512534
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,5,4,16,0.0077319587628865,0.0855807966491533,-0.0778488378862668
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,6,0,16,0.3328751043799008,0.2907459788173731,0.042129125562527736
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,6,1,16,0.0420560747663551,0.1812049470879784,-0.13914887232162332
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,6,2,16,0.3064874091528503,0.1017817371937639,0.20470567195908637
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,6,3,16,0.2807877793521764,0.274002915755493,0.006784863596683399
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,6,4,16,0.0740418118466899,0.0578102878716375,0.016231523975052398
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,7,0,16,0.3948497793766335,0.3973602895735852,-0.0025105101969516985
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,7,1,16,0.1983546617915905,0.1989393987458892,-0.000584736954298698
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,7,2,16,0.2467232591614999,0.2012721412149311,0.04545111794656881
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,7,3,16,0.2947128959280392,0.291545920277336,0.0031669756507031743
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,7,4,16,0.3303686955286266,0.3439046825364396,-0.013535987007813
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,8,0,16,0.5773952993012779,0.6149774221556155,-0.037582122854337596
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,8,1,16,0.1177606177606177,0.1141367323290845,0.0036238854315332053
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,8,2,16,0.2880110843877444,0.108695652173913,0.17931543221383142
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,8,3,16,0.444844638850312,0.3894108897456584,0.055433749104653596
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,8,4,16,0.1197263397947548,0.0948509485094851,0.024875391285269707
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,9,0,16,0.0821917808219178,0.0849514563106796,-0.002759675488761798
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,9,1,16,0.4491897917257261,0.3803268207095489,0.06886297101617722
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,9,2,16,0.1153557345838864,0.3256077701964297,-0.21025203561254333
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,9,3,16,0.4902360864382316,0.4287681615037119,0.06146792493451969
R0_vs_R3,d2_beef_uncontrolled,classification,macro_f1,R0,R3,9,4,16,0.4046009800674331,0.424750870476734,-0.020149890409300875
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,0,0,16,0.2201965585220193,0.2428242134788339,-0.022627654956814597
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,0,1,16,1.897723669027446,2.092886583180242,-0.19516291415279596
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,0,2,16,0.2077259947753114,0.2294626799677883,-0.0217366851924769
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,0,3,16,5.500608867599297,4.6052144775491,0.895394390050197
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,0,4,16,0.6245691473782818,0.6168891626542389,0.007679984724042965
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,1,0,16,5.390955894548378,6.1215810897727465,-0.7306251952243681
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,1,1,16,16.05628057613728,17.200338751341345,-1.1440581752040657
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,1,2,16,1.0201452698543738,0.9258617547275544,0.09428351512681943
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,1,3,16,0.364439652044791,0.4154156512652189,-0.05097599922042789
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,1,4,16,0.3796473953914837,0.4151023042308296,-0.03545490883934593
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,2,0,16,0.1637533231793897,0.1410802442877325,0.022673078891657206
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,2,1,16,1.7631271468881529,2.965537835787596,-1.202410688899443
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,2,2,16,0.2409208986443916,0.2838486685515614,-0.04292776990716979
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,2,3,16,4.716146952776562,4.180223428308533,0.5359235244680285
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,2,4,16,0.7328961521546055,0.6599148977850307,0.07298125436957481
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,3,0,16,8.49518094073116,8.631033573739899,-0.13585263300873862
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,3,1,16,0.2499614447237848,0.2515327225244013,-0.0015712778006164996
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,3,2,16,1.5403604026796758,1.3911836429484388,0.149176759731237
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,3,3,16,0.2082870642156475,0.2254567186681794,-0.017169654452531907
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,3,4,16,1.5254435365083434,1.6874594803418757,-0.16201594383353224
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,4,0,16,0.2272066073892299,0.24150971131983,-0.014303103930600108
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,4,1,16,1.107016265970839,1.279219585265761,-0.17220331929492216
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,4,2,16,12.454610751601797,11.001396980498315,1.4532137711034814
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,4,3,16,1.0727693080179606,1.0174139659323993,0.055355342085561254
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,4,4,16,0.4556760310379744,0.5979153665344005,-0.1422393354964261
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,5,0,16,1.667623545906976,2.081787006944861,-0.41416346103788504
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,5,1,16,0.3336082042185401,0.3607983631214819,-0.027190158902941797
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,5,2,16,0.8662594046989963,0.9409176606297858,-0.07465825593078945
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,5,3,16,0.2957248144642236,0.2522192703167332,0.043505544147490416
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,5,4,16,5.620240192896387,5.013711035596385,0.6065291573000016
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,6,0,16,0.2072906361094553,0.1950547788399877,0.012235857269467604
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,6,1,16,6.792254542667289,9.072291091493137,-2.280036548825848
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,6,2,16,5.02926002525243,5.730805776050653,-0.701545750798223
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,6,3,16,0.3805234364703854,0.4290135366518791,-0.04849010018149369
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,6,4,16,0.6155147761999563,0.6037522229770558,0.01176255322290054
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,7,0,16,0.3311896390749053,0.3543421159394587,-0.023152476864553406
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,7,1,16,5.1160585199719675,3.54811126353756,1.5679472564344077
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,7,2,16,3.270965089665964,2.0345587596012287,1.2364063300647352
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,7,3,16,1.0634304056772963,1.0698415279762448,-0.006411122298948468
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,7,4,16,0.3795927194295362,0.3464706326227599,0.03312208680677631
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,8,0,16,0.2951350163438545,0.277003084772228,0.01813193157162646
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,8,1,16,3.791587335530544,3.048070494775298,0.7435168407552459
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,8,2,16,0.7427099856501742,0.7757353237498011,-0.03302533809962693
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,8,3,16,0.2475150275117336,0.2680703570700529,-0.02055532955831929
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,8,4,16,1.3620310173952797,1.022747739497171,0.33928327789810875
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,9,0,16,3.70047019117048,2.5220211191736617,1.1784490719968184
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,9,1,16,0.2748524806139655,0.2321708576164697,0.04268162299749581
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,9,2,16,3.9144285595580017,3.057408701605238,0.8570198579527637
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,9,3,16,0.200982666171508,0.2396000490943626,-0.038617382922854604
R0_vs_R3,d2_beef_uncontrolled,regression,mae,R0,R3,9,4,16,0.4950472278237252,0.3177324806254672,0.17731474719825796
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,0,0,16,0.5126215611917225,0.5521597274121429,-0.03953816622042039
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,0,1,16,0.0818713450292397,0.0818713450292397,0.0
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,0,2,16,0.5899413660375246,0.5974227172679074,-0.007481351230382849
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,0,3,16,0.2859090605963745,0.1167583427082214,0.1691507178881531
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,0,4,16,0.1001368368260906,0.0928251121076233,0.007311724718467305
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,1,0,16,0.0565459614968656,0.2182745497189892,-0.1617285882221236
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,1,1,16,0.1115037298782881,0.1167119038386971,-0.005208173960408999
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,1,2,16,0.1715696018021599,0.1628647834139013,0.008704818388258623
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,1,3,16,0.6505643187151332,0.6265088741585493,0.024055444556583927
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,1,4,16,0.3914540092107753,0.3719097115237979,0.019544297686977352
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,2,0,16,0.4958495583071866,0.4386113079935755,0.05723825031361107
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,2,1,16,0.1709515661687565,0.2816835192450206,-0.1107319530762641
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,2,2,16,0.5941756794007946,0.6120026996716766,-0.01782702027088201
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,2,3,16,0.1048327137546468,0.1001118568232662,0.004720856931380593
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,2,4,16,0.3279007143351571,0.3603208534745413,-0.032420139139384185
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,3,0,16,0.1066772026866851,0.1005586592178771,0.0061185434688079965
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,3,1,16,0.5204568054043203,0.5337870239724303,-0.013330218568110008
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,3,2,16,0.1143096015761857,0.1486900004187385,-0.03438039884255281
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,3,3,16,0.6570674304911018,0.6264865675498161,0.030580862941285702
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,3,4,16,0.3050467167998437,0.218652950310559,0.08639376648928468
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,4,0,16,0.3894883510117702,0.5426245990575442,-0.15313624804577403
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,4,1,16,0.0818713450292397,0.0818713450292397,0.0
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,4,2,16,0.1154870624048706,0.1245727307254082,-0.009085668320537602
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,4,3,16,0.3194406742172129,0.2420339675188661,0.07740670669834679
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,4,4,16,0.2464093917821905,0.2606140403323404,-0.014204648550149912
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,5,0,16,0.1346856818780112,0.3211363207282935,-0.18645063885028232
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,5,1,16,0.1537421361747568,0.1460861139197843,0.0076560222549725
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,5,2,16,0.2717268359023881,0.0945333870301312,0.1771934488722569
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,5,3,16,0.4594852753715976,0.5039318224623976,-0.04444654709080004
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,5,4,16,0.0077319587628865,0.1278067804622388,-0.12007482169935231
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,6,0,16,0.3328751043799008,0.2944761531760191,0.038398951203881704
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,6,1,16,0.0420560747663551,0.1901874201067749,-0.14813134534041977
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,6,2,16,0.3064874091528503,0.3073099564047354,-0.0008225472518851307
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,6,3,16,0.2807877793521764,0.2887340890994281,-0.00794630974725169
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,6,4,16,0.0740418118466899,0.0806546615213682,-0.006612849674678303
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,7,0,16,0.3948497793766335,0.4018906431000744,-0.007040863723440871
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,7,1,16,0.1983546617915905,0.2192463608463157,-0.02089169905472521
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,7,2,16,0.2467232591614999,0.1407035175879397,0.1060197415735602
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,7,3,16,0.2947128959280392,0.3152149638375241,-0.020502067909484945
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,7,4,16,0.3303686955286266,0.3299490626322158,0.00041963289641078205
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,8,0,16,0.5773952993012779,0.6793082034573699,-0.101912904156092
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,8,1,16,0.1177606177606177,0.123734533183352,-0.005973915422734288
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,8,2,16,0.2880110843877444,0.2361178174794785,0.05189326690826593
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,8,3,16,0.444844638850312,0.3211850381246133,0.1236596007256987
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,8,4,16,0.1197263397947548,0.1351351351351351,-0.015408795340380282
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,9,0,16,0.0821917808219178,0.1495726495726495,-0.06738086875073171
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,9,1,16,0.4491897917257261,0.3986391611326432,0.0505506305930829
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,9,2,16,0.1153557345838864,0.1180555555555555,-0.002699820971669098
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,9,3,16,0.4902360864382316,0.5075312717175073,-0.01729518527927576
R0_vs_R5,d2_beef_uncontrolled,classification,macro_f1,R0,R5,9,4,16,0.4046009800674331,0.2702463522094648,0.1343546278579683
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,0,0,16,0.2201965585220193,0.2767834668663262,-0.05658690834430691
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,0,1,16,1.897723669027446,2.4006473715100256,-0.5029237024825797
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,0,2,16,0.2077259947753114,0.2135001536945178,-0.005774158919206407
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,0,3,16,5.500608867599297,4.931725070570119,0.5688837970291782
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,0,4,16,0.6245691473782818,0.7219717573564092,-0.09740260997812733
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,1,0,16,5.390955894548378,5.624739671384809,-0.2337837768364306
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,1,1,16,16.05628057613728,14.649016290864957,1.4072642852723227
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,1,2,16,1.0201452698543738,1.0816743148757766,-0.06152904502140277
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,1,3,16,0.364439652044791,0.3215445931144886,0.04289505893030243
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,1,4,16,0.3796473953914837,0.3333735471056935,0.046273848285790176
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,2,0,16,0.1637533231793897,0.1576868212043759,0.006066501975013794
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,2,1,16,1.7631271468881529,1.644880651826791,0.11824649506136176
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,2,2,16,0.2409208986443916,0.2332584442493012,0.00766245439509039
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,2,3,16,4.716146952776562,7.346050035808038,-2.6299030830314765
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,2,4,16,0.7328961521546055,0.508788754383425,0.2241073977711805
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,3,0,16,8.49518094073116,6.4049056496810115,2.0902752910501485
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,3,1,16,0.2499614447237848,0.4097495963581676,-0.1597881516343828
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,3,2,16,1.5403604026796758,1.3088101855635863,0.23155021711608947
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,3,3,16,0.2082870642156475,0.2166887383486718,-0.008401674133024312
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,3,4,16,1.5254435365083434,1.5457326598909624,-0.020289123382619012
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,4,0,16,0.2272066073892299,0.221681889513555,0.005524717875674906
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,4,1,16,1.107016265970839,12.37590270368992,-11.268886437719082
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,4,2,16,12.454610751601797,15.40116667518158,-2.9465559235797834
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,4,3,16,1.0727693080179606,0.9965028159868644,0.07626649203109614
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,4,4,16,0.4556760310379744,0.5897908824615875,-0.13411485142361312
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,5,0,16,1.667623545906976,2.2561637568439132,-0.5885402109369373
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,5,1,16,0.3336082042185401,0.3214986997995448,0.012109504418995276
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,5,2,16,0.8662594046989963,1.081891536523141,-0.21563213182414465
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,5,3,16,0.2957248144642236,0.371801725034053,-0.0760769105698294
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,5,4,16,5.620240192896387,5.840620927379443,-0.22038073448305617
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,6,0,16,0.2072906361094553,0.2458717336736378,-0.03858109756418249
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,6,1,16,6.792254542667289,10.018434448303198,-3.2261799056359095
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,6,2,16,5.02926002525243,4.415623920883075,0.6136361043693555
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,6,3,16,0.3805234364703854,0.3875587852451915,-0.007035348774806105
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,6,4,16,0.6155147761999563,0.6308959316651432,-0.015381155465186924
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,7,0,16,0.3311896390749053,0.379711845789934,-0.048522206715028715
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,7,1,16,5.1160585199719675,5.729405441018071,-0.6133469210461033
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,7,2,16,3.270965089665964,2.475458831000584,0.7955062586653798
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,7,3,16,1.0634304056772963,1.0679827423181936,-0.00455233664089727
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,7,4,16,0.3795927194295362,0.387251915288953,-0.0076591958594167675
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,8,0,16,0.2951350163438545,0.2763847732210647,0.018750243122789778
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,8,1,16,3.791587335530544,4.021870285410357,-0.23028294987981335
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,8,2,16,0.7427099856501742,0.8297852173629667,-0.08707523171279252
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,8,3,16,0.2475150275117336,0.2689441422003012,-0.02142911468856762
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,8,4,16,1.3620310173952797,2.640005027207628,-1.2779740098123484
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,9,0,16,3.70047019117048,4.666916702464329,-0.966446511293849
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,9,1,16,0.2748524806139655,0.2298334310037667,0.045019049610198786
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,9,2,16,3.9144285595580017,1.4595641357361024,2.454864423821899
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,9,3,16,0.200982666171508,0.237097360445251,-0.036114694273743
R0_vs_R5,d2_beef_uncontrolled,regression,mae,R0,R5,9,4,16,0.4950472278237252,0.3578271449898298,0.13722008283389536
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,0,0,16,0.5126215611917225,0.5057386096565064,0.00688295153521612
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,0,1,16,0.0818713450292397,0.0818713450292397,0.0
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,0,2,16,0.5899413660375246,0.5949691209331067,-0.005027754895582159
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,0,3,16,0.2859090605963745,0.2448930819596593,0.04101597863671519
R0_vs_R1,d2_beef_uncontrolled,classification,macro_f1,R0,R1,0,4,16,0.1001368368260906,0.1098281727498126,-0.009691335923721997
