contrast_id,dataset,task,metric,first,second,seed,fold_id,window_length,a,b,delta
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,25,16,0.2723377433856509,0.2831339954312613,-0.010796252045610355
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,26,16,0.1895719981050223,0.2038347746918702,-0.014262776586847908
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,27,16,0.0437749178808765,0.0407832378495256,0.0029916800313508976
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,28,16,0.0369657342027031,0.0367490613126345,0.0002166728900685963
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,29,16,0.0875934704100524,0.0848625511766267,0.0027309192334257076
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,30,16,0.1947995656376604,0.2179498610501654,-0.02315029541250499
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,31,16,0.0640218782199549,0.0676317287527012,-0.0036098505327462893
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,32,16,0.0491647601646636,0.0437397839179921,0.005424976246671494
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,33,16,0.0517260036371794,0.0565201449793556,-0.004794141342176199
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,34,16,0.0936386454946012,0.0850664285344243,0.008572216960176904
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,35,16,0.225451321140816,0.2252528044413746,0.00019851669944140338
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,36,16,0.0633668741536958,0.0651772351809152,-0.0018103610272194037
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,37,16,0.0670047826218303,0.0663057335853182,0.0006990490365120922
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,38,16,0.0939454680540669,0.0839647152547192,0.009980752799347695
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,39,16,0.1910329354241479,0.1820015192675047,0.009031416156643185
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,40,16,0.082925507959841,0.0996790359501104,-0.016753527990269412
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,41,16,0.1324171065511057,0.1161752685679507,0.016241837983154997
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,42,16,0.0597629225151231,0.0627406904702444,-0.0029777679551213007
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,43,16,0.0325301023394104,0.0267472209567466,0.0057828813826638
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,44,16,0.0609265046998631,0.0510560592321652,0.0098704454676979
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,45,16,0.0760022238651508,0.0786824715883582,-0.0026802477232073935
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,46,16,0.0608704443178497,0.0610995549138769,-0.00022911059602719747
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,47,16,0.0685625557304903,0.0763867271874843,-0.007824171456993989
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,48,16,0.1418634684103121,0.1440477732692076,-0.0021843048588954805
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,49,16,0.0275584550793435,0.017296313939498,0.010262141139845499
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,50,16,0.0294540898052473,0.0291228171779232,0.00033127262732409943
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,51,16,0.091980573033887,0.0927382741350805,-0.0007577011011934975
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,52,16,0.2125327572603645,0.2059640059579297,0.006568751302434783
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,53,16,0.064031360038245,0.062604262432393,0.0014270976058519957
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,54,16,0.0513873584213216,0.0509162293801498,0.0004711290411717958
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,55,16,0.1814194156682697,0.2061483749321185,-0.0247289592638488
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,56,16,0.0686651855322137,0.0713549582018605,-0.0026897726696468033
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,57,16,0.1229657244167077,0.1331720944882362,-0.010206370071528498
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,58,16,0.0836206547136519,0.0786897039224382,0.004930950791213709
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,59,16,0.015686058932243,0.0183792550908837,-0.0026931961586406997
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,60,16,0.0420954811433884,0.0441917454023112,-0.0020962642589228003
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,5,61,16,0.0949541537322343,0.0947168265583706,0.00023732717386369673
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,0,16,0.1935371626299688,0.1947024652431049,-0.0011653026131360766
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,1,16,0.0156479106826352,0.0147303784024733,0.0009175322801618993
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,2,16,0.0838941703740656,0.0797078531524318,0.0041863172216338035
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,3,16,0.0846034697234562,0.0909355204410821,-0.006332050717625895
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,4,16,0.0551672623537808,0.0485238913093459,0.006643371044434895
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,5,16,0.033369741414477,0.0335805663300893,-0.0002108249156122996
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,6,16,0.0557979089686388,0.0514493429090395,0.004348566059599303
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,7,16,0.173806181497937,0.1738669222068575,-6.07407089205092e-05
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,8,16,0.2377530100997694,0.2365243138650327,0.0012286962347367036
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,9,16,0.0666527277505649,0.0653888265158953,0.001263901234669601
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,10,16,0.0378229304970421,0.0425707426777191,-0.004747812180676998
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,11,16,0.0440193635304514,0.0471261286093231,-0.0031067650788717052
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,12,16,0.0772800955714024,0.077874348265085,-0.0005942526936826009
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,13,16,0.1381637291552877,0.1402978177265511,-0.002134088571263376
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,14,16,0.1334154666150137,0.131333044568429,0.002082422046584681
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,15,16,0.0592174566929217,0.0577642098844984,0.0014532468084232988
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,16,16,0.0750459633069979,0.0755131213182448,-0.0004671580112468876
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,17,16,0.0554670574684846,0.0533119957804048,0.0021550616880798013
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,18,16,0.0313387385505,0.034172493716328,-0.0028337551658280044
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,19,16,0.0601186573220439,0.0601966459102991,-7.798858825520255e-05
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,20,16,0.0756927012977908,0.0719941159880156,0.003698585309775196
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,21,16,0.1561243595221359,0.1941030445132769,-0.03797868499114099
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,22,16,0.0958560008090489,0.0988918087154539,-0.003035807906405008
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,23,16,0.0343351063142766,0.0315342125873697,0.0028008937269069015
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,24,16,0.0694457336030167,0.0722508011000377,-0.002805067497021002
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,25,16,0.0880728458371885,0.08975158855884,-0.0016787427216514994
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,26,16,0.076398251979587,0.0796225187593643,-0.0032242667797773017
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,27,16,0.0853378494157429,0.0865966673749111,-0.0012588179591681986
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,28,16,0.1932954299440965,0.1950717113513444,-0.0017762814072479205
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,29,16,0.0404937297161869,0.037122430387394,0.003371299328792904
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,30,16,0.012977934623334,0.0125816403022044,0.0003962943211296005
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,31,16,0.1351737744059152,0.1495750540256486,-0.01440127961973342
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,32,16,0.1449399559664653,0.1299265493773203,0.015013406589145017
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,33,16,0.067226287506427,0.0666523053181607,0.0005739821882662921
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,34,16,0.0907016576222186,0.0937928337205229,-0.0030911760983042963
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,35,16,0.044574917675461,0.0462378896549394,-0.0016629719794784004
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,36,16,0.1315401066362763,0.1233331630725666,0.008206943563709698
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,37,16,0.1814779262336365,0.1863702514992535,-0.004892325265616976
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,38,16,0.2794527673721101,0.2917972770367177,-0.012344509664607595
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,39,16,0.0561597223024893,0.0562282874751506,-6.856517266130152e-05
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,40,16,0.1086175504838786,0.1115165586391064,-0.0028990081552277974
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,41,16,0.1387555519079358,0.1371331581746654,0.0016223937332703886
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,42,16,0.0838826317699333,0.092414936461645,-0.008532304691711706
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,43,16,0.122400004525098,0.118248638788479,0.004151365736619006
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,44,16,0.0592748006569116,0.0604490469693612,-0.0011742463124496047
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,45,16,0.0383104303112575,0.0357768879439487,0.002533542367308801
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,46,16,0.1102774808111389,0.1093718038211281,0.0009056769900108036
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,47,16,0.2342033090025717,0.2587958801718487,-0.02459257116927699
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,48,16,0.0690746819977313,0.0649793663752649,0.0040953156224664
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,49,16,0.2098208707386412,0.2201074141891628,-0.010286543450521601
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,50,16,0.0640845629566646,0.065502234564899,-0.0014176716082343888
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,51,16,0.0366306982575038,0.0377207893120032,-0.0010900910544993994
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,52,16,0.0579364310825276,0.0522838003658866,0.005652630716641002
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,53,16,0.0565193087308492,0.0563324038079159,0.00018690492293330085
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,54,16,0.1930865696032598,0.209393950740603,-0.016307381137343202
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,55,16,0.0731809587974401,0.0767242150606972,-0.0035432562632570913
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,56,16,0.0787447813225218,0.082856845692952,-0.004112064370430199
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,57,16,0.0235394488056352,0.0231899283150792,0.0003495204905559976
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,58,16,0.1015070453565112,0.1041312857412897,-0.0026242403847785006
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,59,16,0.0447124489636087,0.0463363754197238,-0.0016239264561151018
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,60,16,0.077274504491572,0.0813186072390479,-0.0040441027474758945
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,6,61,16,0.1513074653214055,0.1534221352095511,-0.002114669888145626
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,0,16,0.0131879654513862,0.014873365479731,-0.0016854000283447988
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,1,16,0.078353090946465,0.0745596176074339,0.0037934733390311004
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,2,16,0.0732958337376138,0.0658767730755391,0.007419060662074692
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,3,16,0.2179090873822869,0.2196427218270969,-0.001733634444810006
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,4,16,0.0371520321287614,0.0362613286862484,0.0008907034425129981
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,5,16,0.0493714279474393,0.0507807749154088,-0.001409346967969495
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,6,16,0.1100831162959135,0.110386573147874,-0.00030345685196050964
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,7,16,0.0531378537829028,0.0553454647463591,-0.0022076109634563065
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,8,16,0.1381923235192294,0.1699858431412767,-0.03179351962204732
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,9,16,0.1349184566373283,0.1382302816737358,-0.0033118250364075064
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,10,16,0.1652228652259254,0.1599981085425553,0.005224756683370108
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,11,16,0.0739204968478292,0.0790101581720491,-0.005089661324219896
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,12,16,0.0603895313409643,0.0604010567213322,-1.1525380367895244e-05
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,13,16,0.0813618553304977,0.0838443380243941,-0.0024824826938964067
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,14,16,0.0716194992945916,0.0701285369805551,0.0014909623140365036
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,15,16,0.0688139692276754,0.0683425403458401,0.0004714288818352952
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,16,16,0.2927344294317361,0.2864028386363215,0.006331590795414621
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,17,16,0.1265924065072205,0.1256845041429502,0.0009079023642702966
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,18,16,0.0514346467267171,0.0524217071387568,-0.0009870604120397058
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,19,16,0.1255090872868516,0.1237313553210445,0.0017777319658070917
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,20,16,0.2015066024338485,0.2231067039173358,-0.021600101483487316
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,21,16,0.0354919403272982,0.0359782366113662,-0.00048629628406799547
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,22,16,0.069526921962958,0.0736769362562668,-0.004150014293308801
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,23,16,0.0601354516485788,0.060361646824505,-0.0002261951759261957
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,24,16,0.0970837892069999,0.096225883613116,0.0008579055938838925
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,25,16,0.052003241477384,0.0525967501584639,-0.0005935086810799003
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,26,16,0.0557913402796463,0.0580473879787483,-0.0022560476991019957
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,27,16,0.0610103986648891,0.0588937024651287,0.002116696199760404
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,28,16,0.0344205333294798,0.0357518965113935,-0.0013313631819137015
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,29,16,0.2057869534863197,0.2001734224513292,0.005613531034990488
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,30,16,0.0642639711704955,0.0654739088418574,-0.0012099376713619048
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,31,16,0.0260367345707665,0.0230332524188862,0.0030034821518802983
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,32,16,0.1216990147310269,0.1221057179681911,-0.0004067032371641993
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,33,16,0.0328627813286611,0.0322718505227104,0.0005909308059506985
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,34,16,0.1935656801307589,0.1973732693821215,-0.0038075892513625975
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,35,16,0.1062973653893306,0.103946414951841,0.0023509504374896045
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,36,16,0.1007953253560941,0.0975825303178328,0.0032127950382613013
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,37,16,0.0461207754122852,0.0458679363626002,0.00025283904968500387
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,38,16,0.1297906813550517,0.1360616958779111,-0.006271014522859386
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,39,16,0.0431156155547998,0.0419907397323903,0.001124875822409499
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,40,16,0.1009740102673194,0.1090352719736981,-0.008061261706378692
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,41,16,0.1204510469628648,0.1251106868732301,-0.004659639910365304
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,42,16,0.0562708712576435,0.0562757582155362,-4.886957892705213e-06
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,43,16,0.0298630594322867,0.030192432105917,-0.00032937267363029876
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,44,16,0.0447484750416362,0.0460245777606247,-0.0012761027189885019
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,45,16,0.1425837025640668,0.1475834882584879,-0.0049997856944211105
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,46,16,0.2059275077711311,0.2185769608925157,-0.012649453121384574
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,47,16,0.0717428261220081,0.0694026606554087,0.0023401654665993893
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,48,16,0.0562173091209907,0.0540038544888606,0.002213454632130095
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,49,16,0.0786519373206601,0.0775842210949983,0.001067716225661805
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,50,16,0.0393234531381554,0.0380258274055692,0.0012976257325861967
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,51,16,0.0695745638222185,0.0782787103355552,-0.008704146513336702
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,52,16,0.0636275353760261,0.0666624756142505,-0.0030349402382243984
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,53,16,0.0879298845488038,0.0876063576001918,0.00032352694861199904
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,54,16,0.2052380680149327,0.1887981555728752,0.016439912442057503
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,55,16,0.0417230146379988,0.0407172321699254,0.0010057824680734032
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,56,16,0.1902378867161911,0.1983475054218353,-0.008109618705644195
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,57,16,0.0920792609615112,0.0920201131638245,5.914779768670386e-05
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,58,16,0.0258529625704811,0.0277424410651416,-0.0018894784946605
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,59,16,0.0953455804138314,0.1001769970607293,-0.004831416646897901
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,60,16,0.0327434230465239,0.0337929274488504,-0.0010495044023264982
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,7,61,16,0.0639691021984301,0.0711381099490551,-0.007169007750624998
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,0,16,0.0379476147668738,0.0378114812642885,0.00013613350258529638
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,1,16,0.0539424099199949,0.0493411104056063,0.004601299514388604
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,2,16,0.0877489676291713,0.0890037797068581,-0.0012548120776868094
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,3,16,0.0354992586443098,0.033000979688096,0.002498278956213802
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,4,16,0.0578644213035345,0.0541434760165757,0.0037209452869588003
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,5,16,0.282783581462182,0.2944858001520485,-0.011702218689866484
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,6,16,0.0639264879354722,0.0720374669623278,-0.008110979026855591
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,7,16,0.1079083527468093,0.10492661637227,0.002981736374539287
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,8,16,0.0653197530842182,0.057626156675374,0.0076935964088441985
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,9,16,0.0585162763604492,0.0576611180827244,0.0008551582777247962
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,10,16,0.0755205662079637,0.0766589035212237,-0.0011383373132600044
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,11,16,0.03378695733083,0.0416289296444306,-0.0078419723136006
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,12,16,0.056821177592954,0.0684189419431709,-0.0115977643502169
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,13,16,0.0962977348846678,0.0969922211492669,-0.0006944862645991007
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,14,16,0.0328507281828096,0.0320959079230716,0.0007548202597380052
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,15,16,0.234209271116956,0.2184549058418255,0.015754365275130494
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,16,16,0.0714501724246591,0.0718554799186861,-0.0004053074940269935
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,17,16,0.03860762327706,0.0450683256391214,-0.0064607023620614
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,18,16,0.0739378570269881,0.0725573564693841,0.0013805005576039975
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,19,16,0.2026369662767299,0.189723939662316,0.012913026614413903
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,20,16,0.0202760762713003,0.0210488290513131,-0.0007727527800128024
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,21,16,0.0734873905783538,0.0731942576997101,0.00029313287864370097
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,22,16,0.0721056815978471,0.062340752794424,0.009764928803423098
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,23,16,0.2055480838555004,0.2268604957202199,-0.021312411864719494
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,24,16,0.0602878090302633,0.0467875005754144,0.013500308454848897
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,25,16,0.0545781950876516,0.0539820731110068,0.0005961219766447978
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,26,16,0.1128581528027177,0.1012068516710646,0.011651301131653108
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,27,16,0.0958651403533006,0.1000487832856519,-0.004183642932351295
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,28,16,0.0789050548349512,0.0827825551610545,-0.003877500326103303
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,29,16,0.1177039252209933,0.1121026087861244,0.0056013164348689
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,30,16,0.2052226895740226,0.2019038608130358,0.0033188287609867972
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,31,16,0.1166167871196632,0.1182109810155898,-0.0015941938959266044
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,32,16,0.0872694500953251,0.1001110045459789,-0.012841554450653811
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,33,16,0.041783912308299,0.0349304538741518,0.006853458434147197
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,34,16,0.1757668080217833,0.2148353308641818,-0.039068522842398506
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,35,16,0.0778053449021694,0.0690139445873772,0.008791400314792197
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,36,16,0.0288656276954744,0.0247349224443352,0.004130705251139202
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,37,16,0.0427067466236356,0.0430749846161101,-0.00036823799247449884
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,38,16,0.1477177003958817,0.1493427365461323,-0.0016250361502506139
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,39,16,0.2255501833006037,0.225000974392542,0.0005492089080617046
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,40,16,0.0632392337528167,0.0708923034145016,-0.0076530696616849
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,41,16,0.1567040905612865,0.1501820541121055,0.006522036449181007
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,42,16,0.0697870623471432,0.0705111802141799,-0.0007241178670367027
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,43,16,0.0160692263612467,0.0131113128402624,0.002957913520984302
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,44,16,0.0598476940979275,0.0559298444273859,0.0039178496705416024
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,45,16,0.0899521646599575,0.0840080300890649,0.005944134570892601
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,46,16,0.0563081426284793,0.0565438557277824,-0.00023571309930309897
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,47,16,0.1368885641017598,0.1304901758998687,0.00639838820189112
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,48,16,0.0281729401360418,0.026524137048044,0.0016488030879978008
R0_vs_R3,d3_rainbow_trout,regression,mae,R0,R3,8,49,16,0.0986875327742625,0.1019200702259839,-0.003232537451721404
